order_id,order_date,order_time,custid,status
16214,2015-09-30,18:24:13,101,Success
16215,2015-09-30,18:52:47,108,Success
16216,2015-09-30,18:58:43,104,Failed
16217,2015-09-30,18:59:23,107,Failed
16218,2015-09-30,19:10:02,107,Failed
16219,2015-09-30,19:27:35,103,Delivered
16220,2015-09-30,19:28:11,109,Failed
16221,2015-09-30,19:46:21,105,Delivered
16222,2015-09-30,19:46:27,103,Success
16223,2015-09-30,19:52:20,109,Failed
16224,2015-09-30,20:03:51,104,Delivered
16225,2015-09-30,20:11:25,102,Failed
16226,2015-09-30,20:24:54,107,Failed
16227,2015-09-30,20:37:31,105,Cancelled
16228,2015-09-30,20:49:53,108,Cancelled
16229,2015-09-30,21:04:02,106,Cancelled
16230,2015-09-30,21:09:53,106,Cancelled
16231,2015-09-30,21:33:25,101,Success
16232,2015-09-30,22:01:18,109,Delivered
16233,2015-10-01,11:40:34,101,Cancelled
16234,2015-10-01,11:45:01,110,Failed
16235,2015-10-01,11:51:07,105,Delivered
16236,2015-10-01,12:05:37,102,Failed
16237,2015-10-01,12:15:17,109,Delivered
16238,2015-10-01,12:19:59,103,Delivered
16239,2015-10-01,12:20:27,107,Success
16240,2015-10-01,12:20:43,107,Success
16241,2015-10-01,12:26:52,102,Success
16242,2015-10-01,12:27:17,106,Success
16243,2015-10-01,12:36:00,109,Delivered
16244,2015-10-01,12:48:18,107,Failed
16245,2015-10-01,12:52:08,106,Failed
16246,2015-10-01,12:53:04,110,Delivered
16247,2015-10-01,13:02:56,109,Delivered
16248,2015-10-01,13:03:40,107,Success
16249,2015-10-01,13:04:00,107,Failed
16250,2015-10-01,13:06:05,110,Success
16251,2015-10-01,13:12:21,104,Delivered
16252,2015-10-01,13:17:18,103,Failed
16253,2015-10-01,13:18:26,104,Failed
16254,2015-10-01,13:23:06,109,Delivered
16255,2015-10-01,13:25:24,108,Delivered
16256,2015-10-01,13:26:02,107,Delivered
16257,2015-10-01,13:39:50,106,Failed
16258,2015-10-01,13:41:40,101,Delivered
16259,2015-10-01,13:55:14,103,Success
16260,2015-10-01,14:01:53,103,Delivered
16261,2015-10-01,14:37:52,108,Failed
16262,2015-10-01,14:40:35,106,Success
16263,2015-10-01,14:45:50,109,Success
16264,2015-10-01,14:46:34,106,Cancelled
16265,2015-10-01,14:47:35,106,Cancelled
16266,2015-10-01,14:51:57,109,Cancelled
16267,2015-10-01,14:52:18,105,Delivered
16268,2015-10-01,14:58:34,103,Delivered
16269,2015-10-01,15:08:24,101,Delivered
16270,2015-10-01,15:18:33,109,Delivered
16271,2015-10-01,15:27:24,103,Delivered
16272,2015-10-01,15:35:45,106,Delivered
16273,2015-10-01,15:36:11,104,Cancelled
16274,2015-10-01,15:54:56,103,Cancelled
16275,2015-10-01,16:32:16,103,Delivered
16276,2015-10-01,16:49:34,103,Failed
16277,2015-10-01,16:55:21,109,Delivered
16278,2015-10-01,16:57:39,105,Delivered
16279,2015-10-01,17:02:57,108,Delivered
16280,2015-10-01,17:07:51,106,Success
16281,2015-10-01,17:15:45,107,Success
16282,2015-10-01,17:23:23,107,Failed
16283,2015-10-01,17:30:14,107,Cancelled
16284,2015-10-01,17:38:09,104,Success
16285,2015-10-01,17:45:54,103,Cancelled
16286,2015-10-01,17:46:13,101,Failed
16287,2015-10-01,17:52:12,105,Cancelled
16288,2015-10-01,17:54:55,107,Failed
16289,2015-10-01,18:06:18,104,Failed
16290,2015-10-01,18:07:53,110,Delivered
16291,2015-10-01,18:17:53,108,Failed
16292,2015-10-01,18:21:20,102,Cancelled
16293,2015-10-01,18:22:28,104,Cancelled
16294,2015-10-01,18:24:56,105,Success
16295,2015-10-01,18:27:44,105,Cancelled
16296,2015-10-01,18:31:18,109,Success
16297,2015-10-01,18:31:55,103,Success
16298,2015-10-01,18:34:52,107,Cancelled
16299,2015-10-01,18:38:15,110,Success
16300,2015-10-01,18:40:41,104,Cancelled
16301,2015-10-01,18:48:13,105,Failed
16302,2015-10-01,19:30:12,107,Success
16303,2015-10-01,19:44:33,104,Delivered
16304,2015-10-01,19:45:05,109,Failed
16305,2015-10-01,19:49:15,106,Delivered
16306,2015-10-01,19:54:04,106,Success
16307,2015-10-01,19:59:37,108,Success
16308,2015-10-01,20:08:56,106,Success
16309,2015-10-01,20:15:53,110,Cancelled
16310,2015-10-01,20:19:04,108,Cancelled
16311,2015-10-01,20:24:06,105,Success
16312,2015-10-01,20:48:51,105,Delivered
16313,2015-10-01,21:00:14,103,Success
16314,2015-10-01,21:23:10,105,Cancelled
16315,2015-10-01,21:52:23,104,Delivered
16316,2015-10-01,22:28:49,102,Success
16317,2015-10-02,11:41:50,108,Success
16318,2015-10-02,11:49:48,101,Success
16319,2015-10-02,11:52:55,101,Failed
16320,2015-10-02,12:02:04,107,Delivered
16321,2015-10-02,12:04:35,105,Success
16322,2015-10-02,12:08:23,104,Cancelled
16323,2015-10-02,12:08:48,110,Cancelled
16324,2015-10-02,12:10:40,102,Success
16325,2015-10-02,12:20:52,104,Cancelled
16326,2015-10-02,12:54:47,105,Success
16327,2015-10-02,13:04:53,110,Delivered
16328,2015-10-02,13:13:47,102,Delivered
16329,2015-10-02,13:18:02,105,Cancelled
16330,2015-10-02,13:25:59,108,Failed
16331,2015-10-02,13:35:29,101,Failed
16332,2015-10-02,13:36:37,103,Cancelled
16333,2015-10-02,13:41:22,105,Success
16334,2015-10-02,13:44:29,107,Cancelled
16335,2015-10-02,13:49:56,108,Cancelled
16336,2015-10-02,13:50:23,104,Cancelled
16337,2015-10-02,13:53:17,104,Failed
16338,2015-10-02,14:09:46,105,Success
16339,2015-10-02,14:13:09,106,Success
16340,2015-10-02,14:38:20,106,Delivered
16341,2015-10-02,15:43:36,109,Success
16342,2015-10-02,15:48:29,102,Success
16343,2015-10-02,15:54:06,106,Delivered
16344,2015-10-02,16:10:44,107,Cancelled
16345,2015-10-02,16:24:34,105,Delivered
16346,2015-10-02,16:28:12,107,Cancelled
16347,2015-10-02,17:04:30,108,Failed
16348,2015-10-02,17:04:59,109,Success
16349,2015-10-02,17:21:02,106,Failed
16350,2015-10-02,17:38:55,105,Delivered
16351,2015-10-02,17:58:57,110,Failed
16352,2015-10-02,18:06:52,102,Cancelled
16353,2015-10-02,18:07:51,102,Success
16354,2015-10-02,18:10:02,108,Delivered
16355,2015-10-02,18:10:32,109,Failed
16356,2015-10-02,18:21:44,108,Cancelled
16357,2015-10-02,18:34:49,107,Delivered
16358,2015-10-02,18:36:38,104,Success
16359,2015-10-02,18:40:57,102,Success
16360,2015-10-02,19:03:59,108,Delivered
16361,2015-10-02,19:20:47,109,Delivered
16362,2015-10-02,19:25:25,103,Success
16363,2015-10-02,19:39:43,109,Success
16364,2015-10-02,20:16:45,110,Delivered
16365,2015-10-02,20:24:04,107,Delivered
16366,2015-10-02,20:27:46,108,Delivered
16367,2015-10-02,20:35:06,109,Success
16368,2015-10-02,20:58:14,104,Success
16369,2015-10-02,21:06:50,105,Failed
16370,2015-10-02,21:34:56,107,Failed
16371,2015-10-02,21:54:03,109,Failed
16372,2015-10-02,22:34:28,105,Failed
16373,2015-10-02,22:34:47,105,Success
16374,2015-10-02,22:36:47,106,Failed
16375,2015-10-02,22:40:10,105,Delivered
16376,2015-10-02,22:45:02,101,Failed
16377,2015-10-02,22:47:43,101,Cancelled
16378,2015-10-03,11:53:41,104,Success
16379,2015-10-03,12:00:47,102,Failed
16380,2015-10-03,12:02:51,109,Delivered
16381,2015-10-03,12:04:45,107,Failed
16382,2015-10-03,12:09:45,106,Failed
16383,2015-10-03,12:22:07,109,Success
16384,2015-10-03,12:29:09,110,Delivered
16385,2015-10-03,13:26:30,105,Cancelled
16386,2015-10-03,13:26:32,104,Success
16387,2015-10-03,13:27:37,104,Success
16388,2015-10-03,13:55:39,102,Success
16389,2015-10-03,14:11:16,108,Success
16390,2015-10-03,14:16:28,102,Failed
16391,2015-10-03,14:22:29,105,Failed
16392,2015-10-03,14:38:50,107,Success
16393,2015-10-03,14:46:41,110,Delivered
16394,2015-10-03,14:52:47,102,Delivered
16395,2015-10-03,15:08:07,108,Cancelled
16396,2015-10-03,15:15:46,108,Failed
16397,2015-10-03,15:31:08,104,Failed
16398,2015-10-03,15:50:46,110,Cancelled
16399,2015-10-03,15:57:26,108,Failed
16400,2015-10-03,15:57:31,107,Success
16401,2015-10-03,15:58:03,104,Cancelled
16402,2015-10-03,16:07:22,103,Delivered
16403,2015-10-03,16:30:30,110,Cancelled
16404,2015-10-03,16:33:26,105,Delivered
16405,2015-10-03,16:37:26,106,Failed
16406,2015-10-03,16:40:15,104,Success
16407,2015-10-03,16:58:32,104,Success
16408,2015-10-03,17:16:12,106,Cancelled
16409,2015-10-03,17:22:26,110,Failed
16410,2015-10-03,17:35:45,107,Success
16411,2015-10-03,17:39:10,109,Success
16412,2015-10-03,17:54:27,109,Delivered
16413,2015-10-03,17:57:57,106,Failed
16414,2015-10-03,18:18:47,108,Delivered
16415,2015-10-03,18:21:38,101,Delivered
16416,2015-10-03,18:35:19,102,Failed
16417,2015-10-03,18:37:46,108,Success
16418,2015-10-03,19:04:35,110,Success
16419,2015-10-03,19:17:07,109,Cancelled
16420,2015-10-03,19:18:09,102,Success
16421,2015-10-03,19:26:25,110,Success
16422,2015-10-03,19:43:27,102,Delivered
16423,2015-10-03,19:54:05,101,Cancelled
16424,2015-10-03,19:56:37,108,Cancelled
16425,2015-10-03,19:57:12,105,Success
16426,2015-10-03,20:02:30,110,Success
16427,2015-10-03,20:12:15,101,Cancelled
16428,2015-10-03,20:24:30,102,Delivered
16429,2015-10-03,21:12:23,104,Delivered
16430,2015-10-03,21:13:09,106,Cancelled
16431,2015-10-03,21:13:13,104,Failed
16432,2015-10-03,21:15:31,109,Cancelled
16433,2015-10-03,21:22:12,104,Delivered
16434,2015-10-03,21:31:01,104,Delivered
16435,2015-10-03,22:21:51,102,Success
16436,2015-10-03,22:30:00,106,Cancelled
16437,2015-10-03,22:53:26,103,Delivered
16438,2015-10-03,23:05:08,102,Delivered
16439,2015-10-04,10:54:55,107,Success
16440,2015-10-04,11:44:39,104,Failed
16441,2015-10-04,11:51:50,108,Success
16442,2015-10-04,11:55:49,104,Success
16443,2015-10-04,12:33:27,108,Cancelled
16444,2015-10-04,12:45:30,101,Success
16445,2015-10-04,13:04:13,102,Delivered
16446,2015-10-04,13:09:25,104,Cancelled
16447,2015-10-04,13:21:11,106,Delivered
16448,2015-10-04,13:40:48,108,Cancelled
16449,2015-10-04,13:44:59,107,Success
16450,2015-10-04,13:53:32,101,Delivered
16451,2015-10-04,14:03:41,103,Cancelled
16452,2015-10-04,14:10:07,107,Success
16453,2015-10-04,14:16:12,101,Success
16454,2015-10-04,14:42:57,103,Success
16455,2015-10-04,14:47:24,104,Success
16456,2015-10-04,15:20:22,101,Delivered
16457,2015-10-04,15:40:46,101,Delivered
16458,2015-10-04,16:36:07,101,Failed
16459,2015-10-04,16:42:40,107,Cancelled
16460,2015-10-04,16:42:50,105,Failed
16461,2015-10-04,16:56:05,104,Failed
16462,2015-10-04,17:01:22,107,Delivered
16463,2015-10-04,17:11:42,104,Delivered
16464,2015-10-04,17:31:19,109,Success
16465,2015-10-04,17:52:59,104,Success
16466,2015-10-04,18:18:18,101,Success
16467,2015-10-04,18:24:43,110,Delivered
16468,2015-10-04,18:39:34,104,Success
16469,2015-10-04,19:00:13,109,Cancelled
16470,2015-10-04,19:18:03,104,Delivered
16471,2015-10-04,19:26:22,109,Success
16472,2015-10-04,19:49:23,106,Failed
16473,2015-10-04,19:52:56,104,Cancelled
16474,2015-10-04,19:54:10,102,Failed
16475,2015-10-04,19:59:14,103,Cancelled
16476,2015-10-04,20:02:14,110,Success
16477,2015-10-04,20:13:30,106,Cancelled
16478,2015-10-04,20:24:50,102,Delivered
16479,2015-10-04,20:27:17,110,Cancelled
16480,2015-10-04,20:39:17,105,Cancelled
16481,2015-10-04,20:48:35,103,Failed
16482,2015-10-04,20:53:46,107,Delivered
16483,2015-10-04,21:08:48,105,Delivered
16484,2015-10-04,21:24:50,105,Delivered
16485,2015-10-04,21:27:41,106,Delivered
16486,2015-10-04,21:29:07,101,Delivered
16487,2015-10-04,21:35:53,101,Delivered
16488,2015-10-04,21:40:19,102,Cancelled
16489,2015-10-04,22:15:08,110,Success
16490,2015-10-04,22:27:02,102,Success
16491,2015-10-06,11:27:01,102,Success
16492,2015-10-06,11:42:54,104,Cancelled
16493,2015-10-06,11:57:25,104,Cancelled
16494,2015-10-06,12:14:06,109,Failed
16495,2015-10-06,12:22:10,106,Cancelled
16496,2015-10-06,12:22:23,104,Cancelled
16497,2015-10-06,12:36:55,102,Failed
16498,2015-10-06,12:47:27,105,Success
16499,2015-10-06,12:53:29,105,Failed
16500,2015-10-06,12:56:45,107,Success
16501,2015-10-06,13:04:44,102,Cancelled
16502,2015-10-06,13:07:03,105,Failed
16503,2015-10-06,13:09:03,101,Success
16504,2015-10-06,13:16:59,105,Delivered
16505,2015-10-06,13:24:17,102,Success
16506,2015-10-06,13:25:10,105,Failed
16507,2015-10-06,13:38:07,101,Cancelled
16508,2015-10-06,13:55:36,101,Failed
16509,2015-10-06,13:56:17,108,Failed
16510,2015-10-06,13:57:04,102,Failed
16511,2015-10-06,14:02:21,110,Success
16512,2015-10-06,14:12:32,101,Success
16513,2015-10-06,14:12:59,101,Cancelled
16514,2015-10-06,14:34:35,105,Success
16515,2015-10-06,14:46:02,103,Delivered
16516,2015-10-06,15:10:43,104,Success
16517,2015-10-06,15:21:57,108,Failed
16518,2015-10-06,15:24:20,106,Cancelled
16519,2015-10-06,15:26:39,107,Success
16520,2015-10-06,15:35:38,102,Success
16521,2015-10-06,15:59:06,107,Success
16522,2015-10-06,16:06:12,109,Delivered
16523,2015-10-06,16:16:36,108,Success
16524,2015-10-06,16:18:56,109,Success
16525,2015-10-06,16:25:59,109,Failed
16526,2015-10-06,16:36:31,101,Success
16527,2015-10-06,16:56:04,101,Success
16528,2015-10-06,16:57:51,109,Success
16529,2015-10-06,17:07:32,107,Delivered
16530,2015-10-06,17:11:13,105,Delivered
16531,2015-10-06,18:05:03,107,Cancelled
16532,2015-10-06,18:08:01,103,Delivered
16533,2015-10-06,18:25:39,107,Failed
16534,2015-10-06,18:39:44,106,Failed
16535,2015-10-06,18:49:34,107,Cancelled
16536,2015-10-06,19:03:35,103,Cancelled
16537,2015-10-06,19:03:47,109,Success
16538,2015-10-06,19:05:28,106,Success
16539,2015-10-06,19:16:25,110,Delivered
16540,2015-10-06,19:23:49,110,Delivered
16541,2015-10-06,19:28:27,104,Delivered
16542,2015-10-06,19:51:21,105,Success
16543,2015-10-06,19:55:20,101,Failed
16544,2015-10-06,20:09:23,108,Failed
16545,2015-10-06,20:34:48,108,Cancelled
16546,2015-10-06,20:45:58,104,Delivered
16547,2015-10-06,20:57:50,103,Cancelled
16548,2015-10-06,21:02:34,105,Cancelled
16549,2015-10-06,21:11:43,108,Cancelled
16550,2015-10-06,21:58:36,110,Delivered
16551,2015-10-06,22:04:03,108,Delivered
16552,2015-10-07,11:23:22,106,Cancelled
16553,2015-10-07,11:23:53,104,Delivered
16554,2015-10-07,11:39:41,102,Cancelled
16555,2015-10-07,11:40:47,109,Success
16556,2015-10-07,11:55:51,101,Cancelled
16557,2015-10-07,12:18:49,110,Delivered
16558,2015-10-07,12:28:10,102,Failed
16559,2015-10-07,12:32:22,105,Cancelled
16560,2015-10-07,12:38:51,107,Failed
16561,2015-10-07,12:44:22,103,Delivered
16562,2015-10-07,12:50:15,102,Cancelled
16563,2015-10-07,12:52:20,106,Delivered
16564,2015-10-07,12:52:33,109,Failed
16565,2015-10-07,13:00:25,110,Cancelled
16566,2015-10-07,13:00:35,107,Delivered
16567,2015-10-07,13:21:29,103,Failed
16568,2015-10-07,13:24:14,105,Failed
16569,2015-10-07,13:26:14,101,Failed
16570,2015-10-07,13:27:38,105,Success
16571,2015-10-07,13:43:47,101,Delivered
16572,2015-10-07,13:46:04,107,Cancelled
16573,2015-10-07,13:52:21,108,Success
16574,2015-10-07,13:53:58,110,Delivered
16575,2015-10-07,14:09:56,108,Delivered
16576,2015-10-07,14:18:34,106,Success
16577,2015-10-07,15:03:13,105,Failed
16578,2015-10-07,16:05:42,110,Delivered
16579,2015-10-07,16:07:39,102,Success
16580,2015-10-07,16:09:26,109,Failed
16581,2015-10-07,16:30:26,107,Failed
16582,2015-10-07,16:35:26,106,Delivered
16583,2015-10-07,16:45:29,102,Success
16584,2015-10-07,16:46:17,106,Cancelled
16585,2015-10-07,16:47:03,110,Delivered
16586,2015-10-07,16:58:34,102,Failed
16587,2015-10-07,16:59:21,101,Failed
16588,2015-10-07,17:24:31,101,Delivered
16589,2015-10-07,17:31:15,105,Cancelled
16590,2015-10-07,17:38:30,106,Delivered
16591,2015-10-07,17:39:05,107,Delivered
16592,2015-10-07,18:03:07,107,Delivered
16593,2015-10-07,18:03:45,105,Delivered
16594,2015-10-07,18:07:20,107,Cancelled
16595,2015-10-07,18:14:14,109,Delivered
16596,2015-10-07,18:18:56,108,Failed
16597,2015-10-07,18:34:49,105,Success
16598,2015-10-07,18:41:00,103,Success
16599,2015-10-07,18:42:50,102,Cancelled
16600,2015-10-07,18:55:40,110,Cancelled
16601,2015-10-07,18:59:43,104,Cancelled
16602,2015-10-07,19:08:22,106,Cancelled
16603,2015-10-07,19:28:25,104,Success
16604,2015-10-07,19:32:49,103,Failed
16605,2015-10-07,19:42:02,104,Delivered
16606,2015-10-07,19:46:29,101,Failed
16607,2015-10-07,20:26:10,103,Success
16608,2015-10-07,20:37:04,103,Cancelled
16609,2015-10-07,20:48:12,107,Delivered
16610,2015-10-07,21:14:51,105,Cancelled
16611,2015-10-07,21:18:39,105,Failed
16612,2015-10-07,22:25:34,110,Delivered
16613,2015-10-08,11:23:39,101,Cancelled
16614,2015-10-08,11:28:23,102,Cancelled
16615,2015-10-08,11:47:47,108,Delivered
16616,2015-10-08,12:02:44,103,Success
16617,2015-10-08,12:14:48,105,Delivered
16618,2015-10-08,12:19:27,105,Delivered
16619,2015-10-08,12:19:53,102,Success
16620,2015-10-08,12:23:25,106,Failed
16621,2015-10-08,12:30:51,109,Failed
16622,2015-10-08,12:31:56,103,Failed
16623,2015-10-08,12:35:51,103,Cancelled
16624,2015-10-08,12:47:11,106,Delivered
16625,2015-10-08,13:25:04,106,Success
16626,2015-10-08,13:29:14,108,Success
16627,2015-10-08,13:32:22,102,Cancelled
16628,2015-10-08,13:42:12,102,Delivered
16629,2015-10-08,14:00:42,107,Delivered
16630,2015-10-08,14:04:34,110,Failed
16631,2015-10-08,14:07:39,108,Failed
16632,2015-10-08,14:46:41,110,Cancelled
16633,2015-10-08,14:47:30,102,Failed
16634,2015-10-08,15:24:24,108,Failed
16635,2015-10-08,15:43:04,109,Delivered
16636,2015-10-08,15:51:02,103,Success
16637,2015-10-08,16:09:04,108,Cancelled
16638,2015-10-08,16:11:04,105,Cancelled
16639,2015-10-08,16:11:55,105,Cancelled
16640,2015-10-08,16:43:12,102,Success
16641,2015-10-08,17:05:28,108,Delivered
16642,2015-10-08,17:44:36,104,Failed
16643,2015-10-08,17:47:08,102,Delivered
16644,2015-10-08,18:01:01,103,Cancelled
16645,2015-10-08,18:04:35,109,Delivered
16646,2015-10-08,18:10:40,106,Cancelled
16647,2015-10-08,18:25:02,103,Failed
16648,2015-10-08,18:44:02,102,Cancelled
16649,2015-10-08,18:47:06,108,Failed
16650,2015-10-08,18:59:52,106,Delivered
16651,2015-10-08,19:11:48,101,Failed
16652,2015-10-08,19:22:26,108,Cancelled
16653,2015-10-08,19:29:44,102,Delivered
16654,2015-10-08,20:13:25,106,Success
16655,2015-10-08,20:15:36,107,Failed
16656,2015-10-08,20:16:31,101,Success
16657,2015-10-08,20:36:44,106,Success
16658,2015-10-08,20:56:27,108,Failed
16659,2015-10-08,21:18:01,107,Failed
16660,2015-10-08,21:22:01,110,Delivered
16661,2015-10-08,21:55:10,101,Failed
16662,2015-10-09,11:35:26,104,Cancelled
16663,2015-10-09,12:03:21,110,Failed
16664,2015-10-09,12:04:03,102,Cancelled
16665,2015-10-09,12:05:45,107,Delivered
16666,2015-10-09,12:09:28,101,Success
16667,2015-10-09,12:15:09,108,Success
16668,2015-10-09,12:31:42,102,Success
16669,2015-10-09,12:34:12,103,Success
16670,2015-10-09,12:38:56,101,Delivered
16671,2015-10-09,12:43:20,101,Failed
16672,2015-10-09,13:01:33,105,Success
16673,2015-10-09,13:14:22,106,Delivered
16674,2015-10-09,13:42:22,108,Delivered
16675,2015-10-09,13:43:17,105,Success
16676,2015-10-09,13:45:24,105,Cancelled
16677,2015-10-09,13:47:06,107,Failed
16678,2015-10-09,13:48:13,104,Cancelled
16679,2015-10-09,13:48:28,105,Delivered
16680,2015-10-09,14:29:35,104,Delivered
16681,2015-10-09,14:43:45,103,Failed
16682,2015-10-09,14:57:58,102,Cancelled
16683,2015-10-09,14:59:14,110,Cancelled
16684,2015-10-09,15:34:09,101,Success
16685,2015-10-09,15:42:56,104,Cancelled
16686,2015-10-09,16:47:24,108,Delivered
16687,2015-10-09,17:25:40,104,Failed
16688,2015-10-09,17:35:26,108,Cancelled
16689,2015-10-09,17:37:41,110,Success
16690,2015-10-09,17:56:10,109,Delivered
16691,2015-10-09,18:04:48,103,Failed
16692,2015-10-09,18:05:18,106,Success
16693,2015-10-09,18:05:47,107,Cancelled
16694,2015-10-09,18:13:06,109,Delivered
16695,2015-10-09,18:16:10,110,Failed
16696,2015-10-09,18:17:36,109,Success
16697,2015-10-09,18:42:28,106,Cancelled
16698,2015-10-09,18:43:38,101,Failed
16699,2015-10-09,19:11:22,106,Success
16700,2015-10-09,19:17:42,101,Delivered
16701,2015-10-09,19:18:12,108,Success
16702,2015-10-09,19:32:39,102,Cancelled
16703,2015-10-09,19:39:45,107,Success
16704,2015-10-09,20:02:30,110,Success
16705,2015-10-09,20:20:57,105,Delivered
16706,2015-10-09,20:23:36,101,Cancelled
16707,2015-10-09,20:28:30,107,Delivered
16708,2015-10-09,20:38:54,103,Success
16709,2015-10-09,20:40:33,102,Success
16710,2015-10-09,20:40:35,109,Delivered
16711,2015-10-09,20:43:09,103,Cancelled
16712,2015-10-09,20:53:36,109,Cancelled
16713,2015-10-09,21:17:28,104,Delivered
16714,2015-10-09,21:21:17,107,Success
16715,2015-10-09,21:21:50,103,Delivered
16716,2015-10-09,21:33:13,108,Cancelled
16717,2015-10-09,21:37:46,102,Cancelled
16718,2015-10-09,21:55:32,103,Delivered
16719,2015-10-09,22:16:16,107,Delivered
16720,2015-10-09,22:48:12,103,Cancelled
16721,2015-10-09,22:54:32,110,Success
16722,2015-10-10,11:37:09,101,Success
16723,2015-10-10,11:48:27,102,Delivered
16724,2015-10-10,12:02:47,110,Failed
16725,2015-10-10,12:26:56,108,Success
16726,2015-10-10,12:41:30,106,Cancelled
16727,2015-10-10,12:50:44,110,Delivered
16728,2015-10-10,13:01:01,102,Cancelled
16729,2015-10-10,13:21:28,105,Delivered
16730,2015-10-10,13:46:02,108,Cancelled
16731,2015-10-10,13:57:59,105,Delivered
16732,2015-10-10,14:05:27,103,Cancelled
16733,2015-10-10,14:12:11,109,Failed
16734,2015-10-10,14:14:27,106,Cancelled
16735,2015-10-10,14:26:34,110,Success
16736,2015-10-10,14:29:27,106,Failed
16737,2015-10-10,14:30:48,101,Failed
16738,2015-10-10,14:49:42,106,Cancelled
16739,2015-10-10,14:54:01,106,Cancelled
16740,2015-10-10,15:09:16,104,Delivered
16741,2015-10-10,15:20:52,110,Failed
16742,2015-10-10,15:50:19,110,Success
16743,2015-10-10,16:02:05,109,Success
16744,2015-10-10,16:10:30,105,Success
16745,2015-10-10,16:31:10,102,Failed
16746,2015-10-10,16:43:44,104,Delivered
16747,2015-10-10,16:48:34,110,Failed
16748,2015-10-10,17:11:18,104,Delivered
16749,2015-10-10,17:12:11,106,Success
16750,2015-10-10,17:12:41,109,Success
16751,2015-10-10,17:15:43,108,Success
16752,2015-10-10,17:35:40,107,Delivered
16753,2015-10-10,17:54:55,104,Success
16754,2015-10-10,18:02:38,103,Delivered
16755,2015-10-10,18:12:52,107,Success
16756,2015-10-10,18:26:02,105,Delivered
16757,2015-10-10,18:26:45,108,Delivered
16758,2015-10-10,18:30:41,104,Delivered
16759,2015-10-10,19:04:36,103,Failed
16760,2015-10-10,19:11:17,108,Success
16761,2015-10-10,19:33:34,101,Delivered
16762,2015-10-10,19:58:12,106,Delivered
16763,2015-10-10,20:00:02,105,Cancelled
16764,2015-10-10,20:00:31,101,Failed
16765,2015-10-10,20:09:54,102,Delivered
16766,2015-10-10,20:12:30,102,Delivered
16767,2015-10-10,20:19:21,101,Failed
16768,2015-10-10,20:21:34,106,Success
16769,2015-10-10,20:30:23,102,Delivered
16770,2015-10-10,20:41:46,107,Delivered
16771,2015-10-10,20:48:26,108,Cancelled
16772,2015-10-10,20:48:52,107,Delivered
16773,2015-10-10,21:03:54,110,Delivered
16774,2015-10-10,21:05:43,107,Delivered
16775,2015-10-10,21:47:40,103,Failed
16776,2015-10-10,21:50:33,109,Cancelled
16777,2015-10-10,22:01:14,109,Cancelled
16778,2015-10-10,22:13:33,107,Cancelled
16779,2015-10-10,22:15:17,110,Delivered
16780,2015-10-10,22:23:12,108,Cancelled
16781,2015-10-10,22:58:33,109,Delivered
16782,2015-10-10,22:59:13,106,Failed
16783,2015-10-11,11:51:39,110,Failed
16784,2015-10-11,12:11:50,105,Cancelled
16785,2015-10-11,12:20:13,103,Cancelled
16786,2015-10-11,12:30:56,101,Failed
16787,2015-10-11,13:12:52,103,Cancelled
16788,2015-10-11,13:22:24,110,Success
16789,2015-10-11,13:55:27,101,Cancelled
16790,2015-10-11,13:58:14,105,Delivered
16791,2015-10-11,14:04:44,102,Cancelled
16792,2015-10-11,14:33:02,107,Delivered
16793,2015-10-11,14:44:32,105,Failed
16794,2015-10-11,15:26:40,105,Delivered
16795,2015-10-11,15:28:30,102,Failed
16796,2015-10-11,15:35:26,110,Delivered
16797,2015-10-11,15:58:32,104,Failed
16798,2015-10-11,16:05:22,107,Success
16799,2015-10-11,16:36:26,109,Failed
16800,2015-10-11,16:47:56,109,Delivered
16801,2015-10-11,16:58:44,102,Cancelled
16802,2015-10-11,17:01:11,108,Delivered
16803,2015-10-11,17:19:27,109,Failed
16804,2015-10-11,17:29:27,109,Failed
16805,2015-10-11,17:39:52,104,Cancelled
16806,2015-10-11,17:42:45,108,Delivered
16807,2015-10-11,17:42:51,104,Failed
16808,2015-10-11,17:46:04,106,Cancelled
16809,2015-10-11,17:48:16,101,Delivered
16810,2015-10-11,17:48:25,108,Success
16811,2015-10-11,18:08:42,108,Failed
16812,2015-10-11,18:10:05,106,Failed
16813,2015-10-11,18:10:35,109,Failed
16814,2015-10-11,18:28:24,102,Success
16815,2015-10-11,18:59:08,102,Delivered
16816,2015-10-11,19:03:27,102,Delivered
16817,2015-10-11,19:11:36,103,Cancelled
16818,2015-10-11,19:27:25,103,Success
16819,2015-10-11,19:45:53,110,Success
16820,2015-10-11,20:06:33,105,Cancelled
16821,2015-10-11,20:40:11,103,Success
16822,2015-10-11,20:41:47,105,Failed
16823,2015-10-11,21:20:59,104,Failed
16824,2015-10-11,21:48:42,106,Failed
16825,2015-10-13,11:26:16,107,Cancelled
16826,2015-10-13,11:39:41,108,Cancelled
16827,2015-10-13,11:46:35,109,Failed
16828,2015-10-13,11:58:19,108,Failed
16829,2015-10-13,12:04:23,101,Failed
16830,2015-10-13,12:21:46,103,Failed
16831,2015-10-13,12:21:50,105,Delivered
16832,2015-10-13,12:32:39,101,Success
16833,2015-10-13,12:41:15,102,Cancelled
16834,2015-10-13,12:46:34,106,Cancelled
